id,province,city,county,town,village
120112107209,天津市,市辖区,津南区,八里台镇,潘家洼村委会
120112107210,天津市,市辖区,津南区,八里台镇,双闸村委会
120112107211,天津市,市辖区,津南区,八里台镇,中义村委会
120112107212,天津市,市辖区,津南区,八里台镇,南义村委会
120112107213,天津市,市辖区,津南区,八里台镇,毛家沟村委会
120112107214,天津市,市辖区,津南区,八里台镇,刘家沟村委会
120112107215,天津市,市辖区,津南区,八里台镇,北中塘村委会
120112107400,天津市,市辖区,津南区,八里台镇,八里台工业园区社区
120112107402,天津市,市辖区,津南区,八里台镇,泰达（津南）微电子工业区社区
120112108001,天津市,市辖区,津南区,北闸口镇,政安里社区居委会
120112108002,天津市,市辖区,津南区,北闸口镇,建新社区居委会
120112108003,天津市,市辖区,津南区,北闸口镇,泽惠园社区居委会
120112108004,天津市,市辖区,津南区,北闸口镇,宣惠园社区居委会
120112108005,天津市,市辖区,津南区,北闸口镇,御惠园社区居委会
120112108006,天津市,市辖区,津南区,北闸口镇,鸿儒新园社区居委会
120112108007,天津市,市辖区,津南区,北闸口镇,尚信园社区居委会
120112108201,天津市,市辖区,津南区,北闸口镇,前进村委会
120112108202,天津市,市辖区,津南区,北闸口镇,光明村委会
120112108203,天津市,市辖区,津南区,北闸口镇,月桥村委会
120112108204,天津市,市辖区,津南区,北闸口镇,义和庄村委会
120112108205,天津市,市辖区,津南区,北闸口镇,老左营村委会
120112108206,天津市,市辖区,津南区,北闸口镇,正营村委会
120112108208,天津市,市辖区,津南区,北闸口镇,吕坨子村委会
120112108209,天津市,市辖区,津南区,北闸口镇,后营村委会
120112108210,天津市,市辖区,津南区,北闸口镇,高庄房村委会
120112108211,天津市,市辖区,津南区,北闸口镇,裕盛村委会
120112108212,天津市,市辖区,津南区,北闸口镇,仁字营村委会
120112108213,天津市,市辖区,津南区,北闸口镇,建新村委会
120112108214,天津市,市辖区,津南区,北闸口镇,北闸口村委会
120112108215,天津市,市辖区,津南区,北闸口镇,东右营村委会
120112108216,天津市,市辖区,津南区,北闸口镇,西右营村委会
120112108217,天津市,市辖区,津南区,北闸口镇,北义心庄村委会
120112108218,天津市,市辖区,津南区,北闸口镇,三道沟村委会
120112108219,天津市,市辖区,津南区,北闸口镇,大芦庄村委会
120112108220,天津市,市辖区,津南区,北闸口镇,翟家甸村委会
120112108400,天津市,市辖区,津南区,北闸口镇,北闸口电子工业社区
120112403400,天津市,市辖区,津南区,长青办事处,长青办事处社区
120112403408,天津市,市辖区,津南区,长青办事处,长青科工贸园区社区
120112403409,天津市,市辖区,津南区,长青办事处,长青科技园区社区
120112404498,天津市,市辖区,津南区,津南开发区东区,津南开发区东区虚拟社区
120112405498,天津市,市辖区,津南区,津南开发区西区,津南开发区西区虚拟社区
120112501598,天津市,市辖区,津南区,津南国家农业园区,津南国家农业园区虚拟生活区
120113001003,天津市,市辖区,北辰区,果园新村街道,果园里社区居委会
120113001006,天津市,市辖区,北辰区,果园新村街道,丹凤里社区居委会
120113001009,天津市,市辖区,北辰区,果园新村街道,朝阳里社区居委会
120113001014,天津市,市辖区,北辰区,果园新村街道,旭日里社区居委会
120113001015,天津市,市辖区,北辰区,果园新村街道,霞光里社区居委会
120113001018,天津市,市辖区,北辰区,果园新村街道,新华里社区居委会
120113001020,天津市,市辖区,北辰区,果园新村街道,温泉花园社区居委会
120113001022,天津市,市辖区,北辰区,果园新村街道,都旺新城社区居委会
120113001024,天津市,市辖区,北辰区,果园新村街道,辰庆家园社区居委会
120113001025,天津市,市辖区,北辰区,果园新村街道,辰兴家园社区居委会
120113001026,天津市,市辖区,北辰区,果园新村街道,辰悦家园社区居委会
120113001027,天津市,市辖区,北辰区,果园新村街道,东升里社区居委会
120113002001,天津市,市辖区,北辰区,集贤里街道,泰来西里社区居委会
120113002002,天津市,市辖区,北辰区,集贤里街道,泰来东里社区居委会
120113002006,天津市,市辖区,北辰区,集贤里街道,安达里社区居委会
120113002007,天津市,市辖区,北辰区,集贤里街道,虎林里社区居委会
120113002008,天津市,市辖区,北辰区,集贤里街道,拜泉里社区居委会
120113002009,天津市,市辖区,北辰区,集贤里街道,集贤里社区居委会
120113002011,天津市,市辖区,北辰区,集贤里街道,红云新里社区居委会
120113002012,天津市,市辖区,北辰区,集贤里街道,瀛台里社区居委会
120113002013,天津市,市辖区,北辰区,集贤里街道,北医道社区居委会
120113002014,天津市,市辖区,北辰区,集贤里街道,发电楼社区居委会
120113003002,天津市,市辖区,北辰区,普东街道,万科新城社区居委会
120113003004,天津市,市辖区,北辰区,普东街道,田园小区社区居委会
120113003005,天津市,市辖区,北辰区,普东街道,万达新城第一社区居委会
120113003007,天津市,市辖区,北辰区,普东街道,今日家园社区居委会
120113003008,天津市,市辖区,北辰区,普东街道,宝利新苑社区居委会
120113003009,天津市,市辖区,北辰区,普东街道,普兴里社区居委会
120113003010,天津市,市辖区,北辰区,普东街道,金宜里社区居委会
120113003011,天津市,市辖区,北辰区,普东街道,国宜里社区居委会
120113003012,天津市,市辖区,北辰区,普东街道,普康里社区居委会
120113003013,天津市,市辖区,北辰区,普东街道,都市桃源社区居委会
120113003016,天津市,市辖区,北辰区,普东街道,国宜北里社区居委会
120113003017,天津市,市辖区,北辰区,普东街道,富宜里社区居委会
120113003018,天津市,市辖区,北辰区,普东街道,强宜里社区居委会
120113003020,天津市,市辖区,北辰区,普东街道,普东新苑社区居委会
120113003021,天津市,市辖区,北辰区,普东街道,秋怡家园社区居委会
120113003022,天津市,市辖区,北辰区,普东街道,红荔花园社区居委会
120113003023,天津市,市辖区,北辰区,普东街道,淮兴园社区居委会
120113003024,天津市,市辖区,北辰区,普东街道,淮盛园社区居委会
120113003025,天津市,市辖区,北辰区,普东街道,祥和园社区居委会
120113003026,天津市,市辖区,北辰区,普东街道,宸宜花园社区居委会
120113003027,天津市,市辖区,北辰区,普东街道,宸欣家园社区居委会
120113003028,天津市,市辖区,北辰区,普东街道,天士力花园社区居委会
120113003029,天津市,市辖区,北辰区,普东街道,民宜里社区居委会
120113004009,天津市,市辖区,北辰区,瑞景街道,顺驰翡翠城社区居委会
120113004011,天津市,市辖区,北辰区,瑞景街道,奥林匹克花园社区居委会
120113004012,天津市,市辖区,北辰区,瑞景街道,瑞康社区居委会
120113004013,天津市,市辖区,北辰区,瑞景街道,宝翠花都社区居委会
120113004016,天津市,市辖区,北辰区,瑞景街道,熙景园社区居委会
120113004017,天津市,市辖区,北辰区,瑞景街道,瞰景园社区居委会
120113004020,天津市,市辖区,北辰区,瑞景街道,瑞盈园社区居委会
120113004021,天津市,市辖区,北辰区,瑞景街道,瑞益园社区居委会
120113004022,天津市,市辖区,北辰区,瑞景街道,紫瑞园社区居委会
120113004023,天津市,市辖区,北辰区,瑞景街道,秋瑞家园社区居民委员会
120113004024,天津市,市辖区,北辰区,瑞景街道,江南春色社区居委会
120113005001,天津市,市辖区,北辰区,佳荣里街道,佳荣里社区居委会
120113005002,天津市,市辖区,北辰区,佳荣里街道,佳欣里社区居委会
120113005003,天津市,市辖区,北辰区,佳荣里街道,佳安里社区居委会
120113005004,天津市,市辖区,北辰区,佳荣里街道,井田公寓社区居委会
120113005005,天津市,市辖区,北辰区,佳荣里街道,瑞达里社区居委会
120113005006,天津市,市辖区,北辰区,佳荣里街道,佳园新里社区居委会
120113005007,天津市,市辖区,北辰区,佳荣里街道,燕宇艺术家园社区居民委员会
120113005008,天津市,市辖区,北辰区,佳荣里街道,瑞贤园社区居委会
120113005009,天津市,市辖区,北辰区,佳荣里街道,瑞秀园社区居委会
120113005010,天津市,市辖区,北辰区,佳荣里街道,人民家园社区居委会
120113005011,天津市,市辖区,北辰区,佳荣里街道,星河时代社区居委会
120113005012,天津市,市辖区,北辰区,佳荣里街道,顺通社区居委会
120113005013,天津市,市辖区,北辰区,佳荣里街道,暖金社区居委会
120113006001,天津市,市辖区,北辰区,青源街道,荣翠园社区居民委员会
120113006002,天津市,市辖区,北辰区,青源街道,欢畅园社区居委会
120113006003,天津市,市辖区,北辰区,青源街道,青泽园社区居委会
120113006004,天津市,市辖区,北辰区,青源街道,盛锦园社区居委会
120113006005,天津市,市辖区,北辰区,青源街道,盛逸园社区居委会
120113007001,天津市,市辖区,北辰区,广源街道,荣康园社区居委会
120113007002,天津市,市辖区,北辰区,广源街道,荣居园社区居委会
120113007003,天津市,市辖区,北辰区,广源街道,荣溪园社区居委会
120113007004,天津市,市辖区,北辰区,广源街道,荣馨园社区居委会
120113007005,天津市,市辖区,北辰区,广源街道,荣雅园社区居委会
120113007006,天津市,市辖区,北辰区,广源街道,荣翔园社区居委会
120113007008,天津市,市辖区,北辰区,广源街道,盛康园社区居委会
120113007010,天津市,市辖区,北辰区,广源街道,荣乐园社区居委会
120113007011,天津市,市辖区,北辰区,广源街道,盛福园社区居委会
120113007012,天津市,市辖区,北辰区,广源街道,安泰园社区居委会
120113008001,天津市,市辖区,北辰区,双环邨街道,佳园东里社区居委会
120113008002,天津市,市辖区,北辰区,双环邨街道,佳园南里社区居委会
120113008003,天津市,市辖区,北辰区,双环邨街道,佳园北里社区居委会
120113008004,天津市,市辖区,北辰区,双环邨街道,碧春园社区居委会
120113008005,天津市,市辖区,北辰区,双环邨街道,益春里社区居委会
120113008006,天津市,市辖区,北辰区,双环邨街道,浩达公寓社区居委会
120113008007,天津市,市辖区,北辰区,双环邨街道,碧春园第二社区居委会
120113008008,天津市,市辖区,北辰区,双环邨街道,新佳园东里社区居委会
120113008009,天津市,市辖区,北辰区,双环邨街道,孟春里社区居委会
120113100001,天津市,市辖区,北辰区,天穆镇,顺义南里社区居委会
120113100005,天津市,市辖区,北辰区,天穆镇,光明道社区居委会
120113100012,天津市,市辖区,北辰区,天穆镇,欢颜里社区居委会
120113100016,天津市,市辖区,北辰区,天穆镇,外园社区居委会
120113100017,天津市,市辖区,北辰区,天穆镇,北寺社区居委会
120113100020,天津市,市辖区,北辰区,天穆镇,天穆东苑社区居委会
120113100022,天津市,市辖区,北辰区,天穆镇,天辰新苑社区居委会
120113100023,天津市,市辖区,北辰区,天穆镇,柳滩社区居委会
120113100024,天津市,市辖区,北辰区,天穆镇,方舟社区居委会
120113100025,天津市,市辖区,北辰区,天穆镇,桃香园社区居委会
120113100029,天津市,市辖区,北辰区,天穆镇,大通绿岛家园社区居委会
120113100030,天津市,市辖区,北辰区,天穆镇,佳宁里联合社区居委会
120113100031,天津市,市辖区,北辰区,天穆镇,普天东里社区居委会
120113100032,天津市,市辖区,北辰区,天穆镇,蓝岸森林社区居委会
120113100033,天津市,市辖区,北辰区,天穆镇,金门里社区居委会
120113100034,天津市,市辖区,北辰区,天穆镇,辽河园社区居委会
120113100035,天津市,市辖区,北辰区,天穆镇,瑞宁嘉园社区居委会
120113100036,天津市,市辖区,北辰区,天穆镇,金苑公寓社区居委会
120113100037,天津市,市辖区,北辰区,天穆镇,辰发花园社区居委会
120113100038,天津市,市辖区,北辰区,天穆镇,悦林名邸社区居委会
120113100039,天津市,市辖区,北辰区,天穆镇,普润社区居委会
120113100040,天津市,市辖区,北辰区,天穆镇,天和丽园社区居委会
120113100041,天津市,市辖区,北辰区,天穆镇,恒逸华庭社区居委会
120113100042,天津市,市辖区,北辰区,天穆镇,金地艺城华府社区居委会
120113100043,天津市,市辖区,北辰区,天穆镇,文澜社区居委会
120113100201,天津市,市辖区,北辰区,天穆镇,闫街村委会
120113100202,天津市,市辖区,北辰区,天穆镇,马庄村委会
120113100203,天津市,市辖区,北辰区,天穆镇,南仓村委会
120113100204,天津市,市辖区,北辰区,天穆镇,天穆村委会
120113100205,天津市,市辖区,北辰区,天穆镇,柳滩村委会
120113100206,天津市,市辖区,北辰区,天穆镇,勤俭村委会
120113100207,天津市,市辖区,北辰区,天穆镇,霍咀村委会
120113100208,天津市,市辖区,北辰区,天穆镇,白庙村农工商联合公司（村委会）
120113100211,天津市,市辖区,北辰区,天穆镇,刘房子村委会
120113100212,天津市,市辖区,北辰区,天穆镇,吴咀村委会
120113100213,天津市,市辖区,北辰区,天穆镇,王庄村委会
120113100215,天津市,市辖区,北辰区,天穆镇,郭辛庄村农工商联合公司（村委会）
120113101003,天津市,市辖区,北辰区,北仓镇,引河里第二社区居委会
120113101004,天津市,市辖区,北辰区,北仓镇,引河里第一社区居委会
120113101010,天津市,市辖区,北辰区,北仓镇,金凤里社区居委会
120113101012,天津市,市辖区,北辰区,北仓镇,盛仓社区居委会
120113101013,天津市,市辖区,北辰区,北仓镇,长瀛御龙湾社区居委会
120113101014,天津市,市辖区,北辰区,北仓镇,阳光卡蒂尔社区居委会
120113101015,天津市,市辖区,北辰区,北仓镇,天阳社区居委会
120113101016,天津市,市辖区,北辰区,北仓镇,讷河里社区居委会
120113101017,天津市,市辖区,北辰区,北仓镇,泽天下社区居委会
120113101018,天津市,市辖区,北辰区,北仓镇,富锦华庭社区居委会
120113101019,天津市,市辖区,北辰区,北仓镇,璟悦府社区居委会
120113101020,天津市,市辖区,北辰区,北仓镇,绿境华庭社区居委会
120113101021,天津市,市辖区,北辰区,北仓镇,御园社区居委会
120113101201,天津市,市辖区,北辰区,北仓镇,北仓村村委会
120113101202,天津市,市辖区,北辰区,北仓镇,三义村村委会
120113101203,天津市,市辖区,北辰区,北仓镇,赵虎庄村委会
120113101204,天津市,市辖区,北辰区,北仓镇,丁赵庄村委会
120113101205,天津市,市辖区,北辰区,北仓镇,闫庄村委会
120113101206,天津市,市辖区,北辰区,北仓镇,周庄村委会
120113101207,天津市,市辖区,北辰区,北仓镇,李咀村委会
120113101208,天津市,市辖区,北辰区,北仓镇,刘园村委会
120113101209,天津市,市辖区,北辰区,北仓镇,桃花寺村委会
120113101210,天津市,市辖区,北辰区,北仓镇,董新房村委会
120113101211,天津市,市辖区,北辰区,北仓镇,王秦庄村委会
120113101212,天津市,市辖区,北辰区,北仓镇,桃口村委会
120113101213,天津市,市辖区,北辰区,北仓镇,屈店村委会
120113102001,天津市,市辖区,北辰区,双街镇,双街新家园社区居委会
120113102003,天津市,市辖区,北辰区,双街镇,上河花园社区居委会
120113102004,天津市,市辖区,北辰区,双街镇,郡德花园社区居委会
120113102006,天津市,市辖区,北辰区,双街镇,半湾半岛社区居委会
120113102007,天津市,市辖区,北辰区,双街镇,城际美景社区居委会
120113102008,天津市,市辖区,北辰区,双街镇,嘉谷华庭社区居委会
120113102009,天津市,市辖区,北辰区,双街镇,聚龙园社区居委会
120113102010,天津市,市辖区,北辰区,双街镇,柴楼隆园社区居委会
120113102011,天津市,市辖区,北辰区,双街镇,柴楼兴园社区居委会
120113102201,天津市,市辖区,北辰区,双街镇,小街村委会
120113102202,天津市,市辖区,北辰区,双街镇,汉沟村委会
120113102203,天津市,市辖区,北辰区,双街镇,庞咀村委会
120113102204,天津市,市辖区,北辰区,双街镇,胡元村委会
120113102205,天津市,市辖区,北辰区,双街镇,郎元村委会
120113102206,天津市,市辖区,北辰区,双街镇,上蒲口村委会
120113102207,天津市,市辖区,北辰区,双街镇,张湾村委会
120113102208,天津市,市辖区,北辰区,双街镇,杨堤村委会
120113102209,天津市,市辖区,北辰区,双街镇,柴楼村委会
120113102210,天津市,市辖区,北辰区,双街镇,双街村村委会
120113102211,天津市,市辖区,北辰区,双街镇,下蒲口村委会
120113102212,天津市,市辖区,北辰区,双街镇,沙庄村委会
120113102213,天津市,市辖区,北辰区,双街镇,下辛庄村委会
120113102214,天津市,市辖区,北辰区,双街镇,西赵庄村委会
120113102215,天津市,市辖区,北辰区,双街镇,常庄村委会
120113103201,天津市,市辖区,北辰区,双口镇,双口一村村委会
120113103202,天津市,市辖区,北辰区,双口镇,双口二村村委会
120113103203,天津市,市辖区,北辰区,双口镇,双口三村村委会
120113103204,天津市,市辖区,北辰区,双口镇,安光村委会
120113103205,天津市,市辖区,北辰区,双口镇,后堡村委会
120113103206,天津市,市辖区,北辰区,双口镇,前丁庄村委会
120113103207,天津市,市辖区,北辰区,双口镇,后丁庄村委会
120113103208,天津市,市辖区,北辰区,双口镇,平安庄村委会
120113103209,天津市,市辖区,北辰区,双口镇,上河头村委会
120113103210,天津市,市辖区,北辰区,双口镇,中河头村委会
120113103211,天津市,市辖区,北辰区,双口镇,下河头村委会
120113103212,天津市,市辖区,北辰区,双口镇,东堤村委会
120113103213,天津市,市辖区,北辰区,双口镇,杨河村委会
120113103214,天津市,市辖区,北辰区,双口镇,岔房子村委会
120113103215,天津市,市辖区,北辰区,双口镇,线河一村村委会
120113103216,天津市,市辖区,北辰区,双口镇,线河二村村委会
120113103217,天津市,市辖区,北辰区,双口镇,双河村委会
120113103218,天津市,市辖区,北辰区,双口镇,前堡村委会
120113103219,天津市,市辖区,北辰区,双口镇,徐堡村委会
120113103220,天津市,市辖区,北辰区,双口镇,郝堡村委会
120113103221,天津市,市辖区,北辰区,双口镇,赵圈村委会
120113104001,天津市,市辖区,北辰区,青光镇,红光农场社区居委会
120113104201,天津市,市辖区,北辰区,青光镇,青光村村委会
120113104202,天津市,市辖区,北辰区,青光镇,韩家墅村委会
120113104203,天津市,市辖区,北辰区,青光镇,杨家嘴村委会
120113104204,天津市,市辖区,北辰区,青光镇,刘家码头村委会
120113104205,天津市,市辖区,北辰区,青光镇,李家房子村委会
120113104206,天津市,市辖区,北辰区,青光镇,铁锅店村委会
120113106001,天津市,市辖区,北辰区,宜兴埠镇,东马道社区居委会
120113106002,天津市,市辖区,北辰区,宜兴埠镇,宫西街社区居委会
120113106003,天津市,市辖区,北辰区,宜兴埠镇,民贤里社区居委会
120113106004,天津市,市辖区,北辰区,宜兴埠镇,红旗路社区居委会
120113106005,天津市,市辖区,北辰区,宜兴埠镇,宜赵路社区居委会
120113106006,天津市,市辖区,北辰区,宜兴埠镇,南菜园社区居委会
120113106007,天津市,市辖区,北辰区,宜兴埠镇,翠金园社区居委会
120113106008,天津市,市辖区,北辰区,宜兴埠镇,秋晨家园社区居民委员会
120113106009,天津市,市辖区,北辰区,宜兴埠镇,欧铂城社区居委会
120113106010,天津市,市辖区,北辰区,宜兴埠镇,宜达园社区居委会
120113106201,天津市,市辖区,北辰区,宜兴埠镇,第一街委员会
120113106202,天津市,市辖区,北辰区,宜兴埠镇,第二街委员会
120113106203,天津市,市辖区,北辰区,宜兴埠镇,第三街委员会
120113106204,天津市,市辖区,北辰区,宜兴埠镇,第四街委员会
120113106205,天津市,市辖区,北辰区,宜兴埠镇,第五街委员会
120113106206,天津市,市辖区,北辰区,宜兴埠镇,第六街委员会
120113106207,天津市,市辖区,北辰区,宜兴埠镇,第七街委员会
120113106208,天津市,市辖区,北辰区,宜兴埠镇,第八街委员会
120113106209,天津市,市辖区,北辰区,宜兴埠镇,第九街委员会
120113106210,天津市,市辖区,北辰区,宜兴埠镇,第十街委员会
120113107001,天津市,市辖区,北辰区,小淀镇,秀河园社区居委会
120113107002,天津市,市辖区,北辰区,小淀镇,嘉阳花园社区居委会
120113107003,天津市,市辖区,北辰区,小淀镇,兰禾嘉苑社区居委会
120113107004,天津市,市辖区,北辰区,小淀镇,荣辰花园社区居委会
120113107005,天津市,市辖区,北辰区,小淀镇,碧樾园社区居委会
120113107006,天津市,市辖区,北辰区,小淀镇,青樾园社区居委会
120113107201,天津市,市辖区,北辰区,小淀镇,小淀村村委会
120113107202,天津市,市辖区,北辰区,小淀镇,刘安庄村委会
120113107203,天津市,市辖区,北辰区,小淀镇,小贺庄村委会
120113107204,天津市,市辖区,北辰区,小淀镇,赵庄村委会
120113107205,天津市,市辖区,北辰区,小淀镇,温家房子村委会
120113108201,天津市,市辖区,北辰区,大张庄镇,南麻疸村委会
120113108202,天津市,市辖区,北辰区,大张庄镇,北麻疸村委会
120113108203,天津市,市辖区,北辰区,大张庄镇,张献庄村委会
120113108204,天津市,市辖区,北辰区,大张庄镇,朱唐庄村委会
120113108205,天津市,市辖区,北辰区,大张庄镇,小孟庄村委会
120113108206,天津市,市辖区,北辰区,大张庄镇,小杨庄村委会
120113108207,天津市,市辖区,北辰区,大张庄镇,大杨庄村委会
120113108208,天津市,市辖区,北辰区,大张庄镇,北孙庄村委会
120113108209,天津市,市辖区,北辰区,大张庄镇,大张庄村村委会
120113108210,天津市,市辖区,北辰区,大张庄镇,李辛庄村委会
120113108211,天津市,市辖区,北辰区,大张庄镇,北何庄村委会
120113108212,天津市,市辖区,北辰区,大张庄镇,小诸庄村委会
120113108213,天津市,市辖区,北辰区,大张庄镇,二闫庄村委会
120113108214,天津市,市辖区,北辰区,大张庄镇,刘招庄村委会
120113108215,天津市,市辖区,北辰区,大张庄镇,刘马庄村委会
120113108216,天津市,市辖区,北辰区,大张庄镇,南王平村村委会
120113108217,天津市,市辖区,北辰区,大张庄镇,芦庄村委会
120113108218,天津市,市辖区,北辰区,大张庄镇,吕庄村委会
120113108219,天津市,市辖区,北辰区,大张庄镇,董连庄村委会
120113108220,天津市,市辖区,北辰区,大张庄镇,仁和营村委会
120113108221,天津市,市辖区,北辰区,大张庄镇,小韩庄村委会
120113108222,天津市,市辖区,北辰区,大张庄镇,高庄村委会
120113108223,天津市,市辖区,北辰区,大张庄镇,喜逢台村委会
120113108224,天津市,市辖区,北辰区,大张庄镇,下殷庄村委会
120113108225,天津市,市辖区,北辰区,大张庄镇,大兴庄村委会
120113108226,天津市,市辖区,北辰区,大张庄镇,大吕庄村委会
120113108227,天津市,市辖区,北辰区,大张庄镇,田庄村村委会
120113108228,天津市,市辖区,北辰区,大张庄镇,小马庄村委会
120113108229,天津市,市辖区,北辰区,大张庄镇,张五庄村委会
120113108230,天津市,市辖区,北辰区,大张庄镇,张四庄村委会
120113108231,天津市,市辖区,北辰区,大张庄镇,大诸庄村委会
120113111201,天津市,市辖区,北辰区,西堤头镇,东堤头村委会
120113111202,天津市,市辖区,北辰区,西堤头镇,西堤头村村委会
120113111203,天津市,市辖区,北辰区,西堤头镇,刘快庄村委会
120113111204,天津市,市辖区,北辰区,西堤头镇,芦新河村委会
120113111205,天津市,市辖区,北辰区,西堤头镇,姚庄子村委会
120113111206,天津市,市辖区,北辰区,西堤头镇,霍庄子村村委会
120113111207,天津市,市辖区,北辰区,西堤头镇,赵庄子村民委员会
120113111208,天津市,市辖区,北辰区,西堤头镇,季庄子村委会
120113111209,天津市,市辖区,北辰区,西堤头镇,辛侯庄村委会
120113111210,天津市,市辖区,北辰区,西堤头镇,韩盛庄村委会
120113400498,天津市,市辖区,北辰区,科技园区北区,科技园区北区虚拟社区
120113401498,天津市,市辖区,北辰区,科技园区南区,科技园区南区虚拟社区
120113402498,天津市,市辖区,北辰区,天津医药医疗器械工业园,天津医药医疗器械工业园虚拟社区
120113403498,天津市,市辖区,北辰区,天津陆路港物流装备产业园,天津陆路港物流装备产业园虚拟社区
120113404001,天津市,市辖区,北辰区,天津风电产业园,盛景铭都社区居委会
120113404400,天津市,市辖区,北辰区,天津风电产业园,天津风电产业园社区
120113500598,天津市,市辖区,北辰区,红旗农场,红旗农场虚拟生活区
120113501598,天津市,市辖区,北辰区,曙光农场,曙光农场虚拟生活区
120114001007,天津市,市辖区,武清区,杨村街道,文华巷社区居委会
120114001008,天津市,市辖区,武清区,杨村街道,团结路社区居委会
120114001009,天津市,市辖区,武清区,杨村街道,胜利路社区居委会
120114001010,天津市,市辖区,武清区,杨村街道,南楼社区居委会
120114001011,天津市,市辖区,武清区,杨村街道,站北路社区居委会
120114001012,天津市,市辖区,武清区,杨村街道,育才南里社区居委会
120114001014,天津市,市辖区,武清区,杨村街道,友谊里社区居委会
120114001015,天津市,市辖区,武清区,杨村街道,东旺巷社区居委会
120114001016,天津市,市辖区,武清区,杨村街道,阳光家园社区居民委员会
120114001018,天津市,市辖区,武清区,杨村街道,金汇湾社区居民委员会
120114001019,天津市,市辖区,武清区,杨村街道,新湾花园东社区居民委员会
120114001020,天津市,市辖区,武清区,杨村街道,新湾花园西社区居民委员会
120114001021,天津市,市辖区,武清区,杨村街道,运泽花园社区居民委员会
120114002001,天津市,市辖区,武清区,下朱庄街道,静湖花园社区居委会
120114002002,天津市,市辖区,武清区,下朱庄街道,越秀园社区居委会
120114002003,天津市,市辖区,武清区,下朱庄街道,龙湾城社区居民委员会
120114002004,天津市,市辖区,武清区,下朱庄街道,碧溪园第一社区居民委员会
120114002005,天津市,市辖区,武清区,下朱庄街道,碧溪园第二社区居民委员会
120114002006,天津市,市辖区,武清区,下朱庄街道,花郡社区居民委员会
120114002007,天津市,市辖区,武清区,下朱庄街道,嘉宁道南社区居民委员会
120114002008,天津市,市辖区,武清区,下朱庄街道,嘉宁道北社区居民委员会
120114002009,天津市,市辖区,武清区,下朱庄街道,辛越道社区居民委员会
120114002010,天津市,市辖区,武清区,下朱庄街道,辛秀道社区居民委员会
120114002011,天津市,市辖区,武清区,下朱庄街道,文汇路社区居民委员会
120114002012,天津市,市辖区,武清区,下朱庄街道,南湖社区居民委员会
120114002013,天津市,市辖区,武清区,下朱庄街道,乐仁道社区居民委员会
120114002014,天津市,市辖区,武清区,下朱庄街道,齐家道社区居民委员会
120114002015,天津市,市辖区,武清区,下朱庄街道,丰顺路社区居民委员会
120114002016,天津市,市辖区,武清区,下朱庄街道,丰和路社区居民委员会
120114003001,天津市,市辖区,武清区,东蒲洼街道,颐安西社区居委会
120114003004,天津市,市辖区,武清区,东蒲洼街道,亨通花园西区社区居委会
120114003005,天津市,市辖区,武清区,东蒲洼街道,亨通花园东区南里社区居委会
120114003006,天津市,市辖区,武清区,东蒲洼街道,亨通花园东区北里社区居委会
120114003007,天津市,市辖区,武清区,东蒲洼街道,翠景园社区居委会
120114003008,天津市,市辖区,武清区,东蒲洼街道,北岸尚城社区居委会
120114003009,天津市,市辖区,武清区,东蒲洼街道,翠亨西社区居委会
120114003010,天津市,市辖区,武清区,东蒲洼街道,和悦花园社区居委会
120114003011,天津市,市辖区,武清区,东蒲洼街道,上河雅苑第一社区居委会
120114003012,天津市,市辖区,武清区,东蒲洼街道,上河雅苑第二社区居委会
120114003013,天津市,市辖区,武清区,东蒲洼街道,上河雅苑第三社区居委会
120114003014,天津市,市辖区,武清区,东蒲洼街道,蒲瑞祥园东区社区居委会
120114003015,天津市,市辖区,武清区,东蒲洼街道,蒲瑞祥园中区社区居委会
120114003016,天津市,市辖区,武清区,东蒲洼街道,蒲瑞祥园西区社区居委会
120114003017,天津市,市辖区,武清区,东蒲洼街道,蒲瑞馨园东区北里社区居委会
120114003018,天津市,市辖区,武清区,东蒲洼街道,蒲瑞馨园东区南里社区居委会
120114003019,天津市,市辖区,武清区,东蒲洼街道,蒲瑞馨园西区社区居委会
120114003020,天津市,市辖区,武清区,东蒲洼街道,蒲瑞和园社区居委会
120114003021,天津市,市辖区,武清区,东蒲洼街道,盛世家园社区居民委员会
120114003022,天津市,市辖区,武清区,东蒲洼街道,海棠湾社区居民委员会
120114003023,天津市,市辖区,武清区,东蒲洼街道,枫丹天城社区居民委员会
120114003024,天津市,市辖区,武清区,东蒲洼街道,盛世睿园社区居民委员会
120114003025,天津市,市辖区,武清区,东蒲洼街道,熙和园社区居民委员会
120114003026,天津市,市辖区,武清区,东蒲洼街道,尚悦居社区居民委员会
120114003027,天津市,市辖区,武清区,东蒲洼街道,华景庭苑社区居民委员会
120114003028,天津市,市辖区,武清区,东蒲洼街道,玉锦园社区居民委员会
120114003029,天津市,市辖区,武清区,东蒲洼街道,奥来花园社区居民委员会
120114003030,天津市,市辖区,武清区,东蒲洼街道,金祥园社区居民委员会
120114003031,天津市,市辖区,武清区,东蒲洼街道,学知华庭社区居民委员会
120114004001,天津市,市辖区,武清区,黄庄街道,泉昇佳苑社区居民委员会
120114004003,天津市,市辖区,武清区,黄庄街道,双寺营社区居民委员会
120114004005,天津市,市辖区,武清区,黄庄街道,滨河社区居民委员会
120114004006,天津市,市辖区,武清区,黄庄街道,缤泰社区居民委员会
